count,204,204,204,204,204,204,204,204,204,204,204
count,212,212,212,212,212,212,212,212,212,212,212
unique,88,72,70,72,32,57,37,6,7,6,1
top,166965108126,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,208,208,208,208,208,208,208,208,208,208,208
unique,92,69,74,61,19,47,39,7,7,6,1
top,166965108186,,,,,,,,,,SGN
freq,4,109,109,109,108,108,108,199,199,199,208
count,209,209,209,209,209,209,209,209,209,209,209
unique,94,75,68,66,21,57,34,8,8,6,1
top,166965108312,,,,,,,,,,SGN
freq,4,109,109,109,110,110,110,199,199,199,209
count,213,213,213,213,213,213,213,213,213,213,213
unique,89,91,78,88,46,83,69,8,6,5,1
top,166965108384,,,,,,,,,,SGN
freq,4,111,111,111,112,112,112,203,203,203,213
count,210,210,210,210,210,210,210,210,210,210,210
unique,95,87,80,80,39,68,59,7,4,6,1
top,166965108492,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,210,210,210,210,210,210,210,210,210,210,210
unique,86,84,80,69,43,67,58,7,7,7,1
top,166965108576,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,212,212,212,212,212,212,212,212,212,212,212
unique,96,81,89,70,39,48,66,7,4,4,1
top,166965108684,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,210,210,210,210,210,210,210,210,210,210,210
unique,88,96,88,92,65,81,74,8,6,6,1
top,166965108780,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,213,213,213,213,213,213,213,213,213,213,213
unique,91,101,98,90,59,91,83,8,6,6,1
top,166965108921,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,204,204,204,213
count,210,210,210,210,210,210,210,210,210,210,210
unique,89,93,81,78,47,68,64,9,7,7,1
top,166965108963,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,212,212,212,212,212,212,212,212,212,212,212
unique,89,95,87,89,54,88,67,8,7,5,1
top,166965109086,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,212,212,212,212,212,212,212,212,212,212,212
unique,92,90,82,78,54,71,62,8,6,4,1
top,166965109155,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,208,208,208,208,208,208,208,208,208,208,208
unique,87,87,85,85,41,59,62,7,6,5,1
top,166965109284,,,,,,,,,,SGN
freq,4,109,109,109,109,109,109,198,198,198,208
count,213,213,213,213,213,213,213,213,213,213,213
unique,98,86,83,81,39,64,72,8,8,6,1
top,166965109386,,,,,,,,,,SGN
freq,4,112,112,112,111,111,111,203,203,203,213
count,211,211,211,211,211,211,211,211,211,211,211
unique,87,89,83,70,36,59,63,6,7,5,1
top,166965109488,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,202,202,202,211
count,211,211,211,211,211,211,211,211,211,211,211
unique,90,74,75,71,33,56,63,8,7,4,1
top,166965109617,,,,,,,,,,SGN
freq,4,110,110,110,111,111,111,201,201,201,211
count,212,212,212,212,212,212,212,212,212,212,212
unique,90,90,83,73,37,60,68,7,7,7,1
top,166965109692,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,212,212,212,212,212,212,212,212,212,212,212
unique,89,88,80,84,39,53,58,6,6,5,1
top,166965109815,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,208,208,208,208,208,208,208,208,208,208,208
unique,89,86,82,72,35,57,60,8,4,5,1
top,166965109857,,,,,,,,,,SGN
freq,4,109,109,109,109,109,109,198,198,198,208
count,201,201,201,201,201,201,201,201,201,201,201
unique,85,81,72,76,33,57,56,7,8,6,1
top,166965110031,,,,,,,,,,SGN
freq,5,105,105,105,104,104,104,193,193,193,201
count,222,222,222,222,222,222,222,222,222,222,222
unique,96,81,83,80,37,57,65,6,6,6,1
top,166965110088,,,,,,,,,,SGN
freq,4,116,116,116,117,117,117,211,211,211,222
count,211,211,211,211,211,211,211,211,211,211,211
unique,86,75,71,67,29,51,57,9,6,6,1
top,166965110181,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,202,202,202,211
count,210,210,210,210,210,210,210,210,210,210,210
unique,91,91,68,78,40,74,57,6,5,6,1
top,166965110289,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,212,212,212,212,212,212,212,212,212,212,212
unique,88,91,82,78,44,80,64,9,7,5,1
top,166965110352,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,210,210,210,210,210,210,210,210,210,210,210
unique,92,91,89,90,54,75,69,6,6,6,1
top,166965110496,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,208,208,208,208,208,208,208,208,208,208,208
unique,87,87,77,77,41,63,74,6,8,5,1
top,166965110556,,,,,,,,,,SGN
freq,4,109,109,109,109,109,109,198,198,198,208
count,214,214,214,214,214,214,214,214,214,214,214
unique,91,87,83,67,35,69,59,8,7,6,1
top,166965110688,,,,,,,,,,SGN
freq,4,112,112,112,112,112,112,204,204,204,214
count,211,211,211,211,211,211,211,211,211,211,211
unique,95,83,74,73,37,65,67,7,7,5,1
top,166965110778,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,202,202,202,211
count,211,211,211,211,211,211,211,211,211,211,211
unique,86,79,76,71,31,51,65,6,7,6,1
top,166965110868,,,,,,,,,,SGN
freq,4,111,111,111,110,110,110,201,201,201,211
count,213,213,213,213,213,213,213,213,213,213,213
unique,94,75,74,74,32,48,60,9,7,5,1
top,166965110988,,,,,,,,,,SGN
freq,4,111,111,111,112,112,112,203,203,203,213
count,210,210,210,210,210,210,210,210,210,210,210
unique,84,80,76,64,31,51,56,8,8,7,1
top,166965111075,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,212,212,212,212,212,212,212,212,212,212,212
unique,89,96,79,76,47,78,64,8,5,6,1
top,166965111165,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,207,207,207,207,207,207,207,207,207,207,207
unique,88,87,73,81,35,70,65,8,6,7,1
top,166965111255,,,,,,,,,,SGN
freq,5,109,109,109,108,108,108,197,197,197,207
count,214,214,214,214,214,214,214,214,214,214,214
unique,90,83,78,71,34,62,63,8,5,7,1
top,166965111339,,,,,,,,,,SGN
freq,4,111,111,111,112,112,112,205,205,205,214
count,212,212,212,212,212,212,212,212,212,212,212
unique,91,90,74,78,32,72,66,7,7,6,1
top,166965111513,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,210,210,210,210,210,210,210,210,210,210,210
unique,88,86,75,82,39,73,68,8,7,6,1
top,166965111588,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,210,210,210,210,210,210,210,210,210,210,210
unique,93,77,68,71,35,52,59,8,7,7,1
top,166965111669,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,214,214,214,214,214,214,214,214,214,214,214
unique,88,77,72,74,30,48,56,8,6,7,1
top,166965111789,,,,,,,,,,SGN
freq,4,112,112,112,112,112,112,204,204,204,214
count,210,210,210,210,210,210,210,210,210,210,210
unique,95,85,76,77,28,47,59,6,7,4,1
top,166965111927,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,211,211,211,211,211,211,211,211,211,211,211
unique,87,84,77,78,39,61,58,6,6,6,1
top,166965111993,,,,,,,,,,SGN
freq,4,111,111,111,110,110,110,201,201,201,211
count,211,211,211,211,211,211,211,211,211,211,211
unique,91,85,72,79,41,59,64,7,7,6,1
top,166965112122,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,202,202,202,211
count,211,211,211,211,211,211,211,211,211,211,211
unique,90,84,80,83,46,68,55,7,6,7,1
top,166965112188,,,,,,,,,,SGN
freq,4,110,110,110,111,111,111,201,201,201,211
count,210,210,210,210,210,210,210,210,210,210,210
unique,88,79,75,77,31,47,58,7,6,5,1
top,166965112296,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,214,214,214,214,214,214,214,214,214,214,214
unique,94,91,82,79,44,71,74,7,6,8,1
top,166965112407,,,,,,,,,,SGN
freq,4,112,112,112,112,112,112,204,204,204,214
count,205,205,205,205,205,205,205,205,205,205,205
unique,85,88,84,81,48,78,48,9,6,5,1
top,166965112479,,,,,,,,,,SGN
freq,4,107,107,107,108,108,108,195,195,195,205
count,213,213,213,213,213,213,213,213,213,213,213
unique,94,94,72,87,50,82,61,7,8,5,1
top,166965112632,,,,,,,,,,SGN
freq,4,112,112,112,111,111,111,203,203,203,213
count,214,214,214,214,214,214,214,214,214,214,214
unique,95,100,84,84,52,92,53,10,7,6,1
top,166965112656,,,,,,,,,,SGN
freq,4,112,112,112,112,112,112,204,204,204,214
count,210,210,210,210,210,210,210,210,210,210,210
unique,90,92,71,82,28,55,38,8,6,5,1
top,166965112740,,,,,,,,,,SGN
freq,4,109,109,109,110,110,110,201,201,201,210
count,212,212,212,212,212,212,212,212,212,212,212
unique,89,77,67,69,22,57,31,8,8,6,1
top,166965112920,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,210,210,210,210,210,210,210,210,210,210,210
unique,84,74,58,64,20,56,41,8,4,6,1
top,166965112986,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,210,210,210,210,210,210,210,210,210,210,210
unique,93,65,61,66,23,42,37,7,5,7,1
top,166965113079,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,210,210,210,210,210,210,210,210,210,210,210
unique,81,82,69,59,20,49,29,9,6,6,1
top,166965113232,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,214,214,214,214,214,214,214,214,214,214,214
unique,96,65,65,69,19,45,28,8,7,7,1
top,166965113310,,,,,,,,,,SGN
freq,4,112,112,112,112,112,112,204,204,204,214
count,212,212,212,212,212,212,212,212,212,212,212
unique,88,74,67,69,34,57,30,7,6,5,1
top,166965113409,,,,,,,,,,SGN
freq,4,111,111,111,110,110,110,203,203,203,212
count,211,211,211,211,211,211,211,211,211,211,211
unique,92,98,85,88,55,84,57,8,5,6,1
top,166965113490,,,,,,,,,,SGN
freq,4,110,110,110,111,111,111,201,201,201,211
count,210,210,210,210,210,210,210,210,210,210,210
unique,91,88,86,86,52,82,47,10,6,7,1
top,166965113592,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,212,212,212,212,212,212,212,212,212,212,212
unique,92,95,75,73,41,67,59,8,7,6,1
top,166965113706,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,208,208,208,208,208,208,208,208,208,208,208
unique,97,98,81,86,53,88,66,9,7,7,1
top,166965113787,,,,,,,,,,SGN
freq,4,109,109,109,109,109,109,198,198,198,208
count,209,209,209,209,209,209,209,209,209,209,209
unique,86,81,83,81,45,61,59,8,6,6,1
top,166965113889,,,,,,,,,,SGN
freq,4,109,109,109,109,109,109,200,200,200,209
count,218,218,218,218,218,218,218,218,218,218,218
unique,95,79,78,76,39,48,62,9,7,5,1
top,166965114003,,,,,,,,,,SGN
freq,4,115,115,115,114,114,114,207,207,207,218
count,210,210,210,210,210,210,210,210,210,210,210
unique,91,83,88,84,45,68,72,7,6,7,1
top,166965114069,,,,,,,,,,SGN
freq,4,109,109,109,110,110,110,201,201,201,210
count,212,212,212,212,212,212,212,212,212,212,212
unique,88,81,76,73,35,50,61,6,5,7,1
top,166965114239,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,210,210,210,210,210,210,210,210,210,210,210
unique,90,88,80,76,50,71,73,8,6,7,1
top,166965114288,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,212,212,212,212,212,212,212,212,212,212,212
unique,88,86,81,82,51,70,69,8,7,5,1
top,166965114411,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,212,212,212,212,212,212,212,212,212,212,212
unique,95,77,80,79,35,47,55,7,8,5,1
top,166965114444,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,203,203,203,203,203,203,203,203,203,203,203
unique,90,81,72,74,31,59,59,8,8,4,1
top,166965114602,,,,,,,,,,SGN
freq,4,106,106,106,106,106,106,194,194,194,203
count,218,218,218,218,218,218,218,218,218,218,218
unique,89,82,72,77,29,54,58,7,6,6,1
top,166965114690,,,,,,,,,,SGN
freq,4,114,114,114,114,114,114,208,208,208,218
count,212,212,212,212,212,212,212,212,212,212,212
unique,85,77,69,72,30,52,58,9,7,8,1
top,166965114822,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,210,210,210,210,210,210,210,210,210,210,210
unique,91,71,64,74,33,45,55,8,6,3,1
top,166965114876,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,212,212,212,212,212,212,212,212,212,212,212
unique,89,90,80,79,38,69,68,7,6,6,1
top,166965114972,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,214,214,214,214,214,214,214,214,214,214,214
unique,89,92,87,78,48,79,63,8,7,4,1
top,166965115091,,,,,,,,,,SGN
freq,4,112,112,112,112,112,112,204,204,204,214
count,210,210,210,210,210,210,210,210,210,210,210
unique,92,87,69,75,34,72,59,6,7,5,1
top,166965115169,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,210,210,210,210,210,210,210,210,210,210,210
unique,90,92,83,81,50,71,65,8,7,5,1
top,166965115310,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,209,209,209,209,209,209,209,209,209,209,209
unique,93,78,74,76,31,62,59,8,7,8,1
top,166965115433,,,,,,,,,,SGN
freq,4,109,109,109,109,109,109,200,200,200,209
count,216,216,216,216,216,216,216,216,216,216,216
unique,92,85,77,79,32,56,58,7,8,7,1
top,166965115487,,,,,,,,,,SGN
freq,4,113,113,113,113,113,113,206,206,206,216
count,210,210,210,210,210,210,210,210,210,210,210
unique,90,90,75,75,33,64,59,7,6,7,1
top,166965115637,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,212,212,212,212,212,212,212,212,212,212,212
unique,93,85,64,75,31,61,55,8,8,5,1
top,166965115733,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,212,212,212,212,212,212,212,212,212,212,212
unique,87,80,72,75,29,51,54,9,7,5,1
top,166965115817,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,209,209,209,209,209,209,209,209,209,209,209
unique,97,81,74,66,27,60,52,7,6,4,1
top,166965115883,,,,,,,,,,SGN
freq,4,110,110,110,109,109,109,199,199,199,209
count,212,212,212,212,212,212,212,212,212,212,212
unique,91,78,65,78,31,54,60,8,5,7,1
top,166965115976,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,204,204,204,204,204,204,204,204,204,204,204
unique,92,80,69,66,29,52,53,7,5,6,1
top,166965116117,,,,,,,,,,SGN
freq,4,106,106,106,107,107,107,195,195,195,204
count,216,216,216,216,216,216,216,216,216,216,216
unique,91,95,81,89,54,84,69,7,5,6,1
top,166965116198,,,,,,,,,,SGN
freq,4,113,113,113,113,113,113,206,206,206,216
count,213,213,213,213,213,213,213,213,213,213,213
unique,90,92,75,86,42,72,65,6,7,6,1
top,166965116264,,,,,,,,,,SGN
freq,4,112,112,112,111,111,111,203,203,203,213
count,211,211,211,211,211,211,211,211,211,211,211
unique,93,85,73,83,32,53,56,9,7,5,1
top,166965116369,,,,,,,,,,SGN
freq,4,110,110,110,111,111,111,201,201,201,211
count,210,210,210,210,210,210,210,210,210,210,210
unique,90,82,70,78,30,52,58,9,7,6,1
top,166965116486,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,206,206,206,206,206,206,206,206,206,206,206
unique,92,77,76,68,28,46,58,7,5,4,1
top,166965116600,,,,,,,,,,SGN
freq,4,108,108,108,107,107,107,197,197,197,206
count,218,218,218,218,218,218,218,218,218,218,218
unique,90,85,70,67,28,49,56,9,8,7,1
top,166965116705,,,,,,,,,,SGN
freq,4,114,114,114,114,114,114,208,208,208,218
count,213,213,213,213,213,213,213,213,213,213,213
unique,96,76,67,69,27,50,49,9,5,4,1
top,166965116828,,,,,,,,,,SGN
freq,4,111,111,111,112,112,112,203,203,203,213
count,212,212,212,212,212,212,212,212,212,212,212
unique,88,82,70,73,30,60,51,7,8,5,1
top,166965116906,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,211,211,211,211,211,211,211,211,211,211,211
unique,93,90,72,81,45,83,60,7,8,7,1
top,166965117002,,,,,,,,,,SGN
freq,4,111,111,111,110,110,110,201,201,201,211
count,203,203,203,203,203,203,203,203,203,203,203
unique,88,89,84,84,51,75,67,7,4,5,1
top,166965117077,,,,,,,,,,SGN
freq,4,106,106,106,107,107,107,193,193,193,203
count,218,218,218,218,218,218,218,218,218,218,218
unique,88,98,83,92,48,80,73,7,7,6,1
top,166965117224,,,,,,,,,,SGN
freq,4,114,114,114,114,114,114,208,208,208,218
count,212,212,212,212,212,212,212,212,212,212,212
unique,95,86,83,86,38,67,61,9,6,6,1
top,166965117305,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,211,211,211,211,211,211,211,211,211,211,211
unique,86,90,91,83,47,76,64,8,5,7,1
top,166965117401,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,202,202,202,211
count,210,210,210,210,210,210,210,210,210,210,210
unique,95,87,83,83,47,78,62,7,6,6,1
top,166965117536,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,210,210,210,210,210,210,210,210,210,210,210
unique,85,88,82,87,53,80,70,7,6,7,1
top,166965117596,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,213,213,213,213,213,213,213,213,213,213,213
unique,88,83,67,81,39,61,59,7,6,5,1
top,166965117719,,,,,,,,,,SGN
freq,4,112,112,112,111,111,111,203,203,203,213
count,211,211,211,211,211,211,211,211,211,211,211
unique,93,102,99,100,95,100,96,11,10,9,1
top,166965117770,,,,,,,,,,SGN
freq,4,110,110,110,111,111,111,201,201,201,211
count,210,210,210,210,210,210,210,210,210,210,210
unique,86,94,97,98,76,98,86,11,7,9,1
top,166965117887,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,211,211,211,211,211,211,211,211,211,211,211
unique,96,98,89,97,67,89,74,7,7,7,1
top,166965118016,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,202,202,202,211
count,209,209,209,209,209,209,209,209,209,209,209
unique,82,89,84,92,56,63,66,6,6,6,1
top,166965118088,,,,,,,,,,SGN
freq,4,110,110,110,109,109,109,199,199,199,209
count,215,215,215,215,215,215,215,215,215,215,215
unique,94,91,95,100,94,86,83,8,8,8,1
top,166965118196,,,,,,,,,,SGN
freq,4,112,112,112,113,113,113,205,205,205,215
count,209,209,209,209,209,209,209,209,209,209,209
unique,87,97,94,92,91,89,85,5,9,7,1
top,166965118295,,,,,,,,,,SGN
freq,4,110,110,110,109,109,109,199,199,199,209
count,213,213,213,213,213,213,213,213,213,213,213
unique,97,100,97,99,75,93,82,6,9,6,1
top,166965118439,,,,,,,,,,SGN
freq,4,111,111,111,112,112,112,203,203,203,213
count,210,210,210,210,210,210,210,210,210,210,210
unique,91,86,87,90,52,77,71,7,6,5,1
top,166965118475,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,212,212,212,212,212,212,212,212,212,212,212
unique,89,88,89,93,41,82,66,8,6,6,1
top,166965118643,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,211,211,211,211,211,211,211,211,211,211,211
unique,93,91,82,89,62,82,53,6,6,7,1
top,166965118694,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,202,202,202,211
count,212,212,212,212,212,212,212,212,212,212,212
unique,85,91,86,95,67,91,65,6,8,7,1
top,166965118793,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,214,214,214,214,214,214,214,214,214,214,214
unique,97,96,92,98,68,96,73,6,7,5,1
top,166965118874,,,,,,,,,,SGN
freq,4,112,112,112,112,112,112,204,204,204,214
count,212,212,212,212,212,212,212,212,212,212,212
unique,84,93,72,91,57,78,44,7,6,7,1
top,166965118994,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,212,212,212,212,212,212,212,212,212,212,212
unique,94,90,82,86,48,75,45,5,7,6,1
top,166965119063,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,212,212,212,212,212,212,212,212,212,212,212
unique,92,97,93,96,60,91,68,6,8,6,1
top,166965119195,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,210,210,210,210,210,210,210,210,210,210,210
unique,88,89,72,86,40,82,55,7,4,5,1
top,166965119297,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,211,211,211,211,211,211,211,211,211,211,211
unique,91,92,89,96,81,98,74,9,9,7,1
top,166965119405,,,,,,,,,,SGN
freq,4,111,111,111,110,110,110,201,201,201,211
count,208,208,208,208,208,208,208,208,208,208,208
unique,82,95,85,96,62,85,70,6,6,6,1
top,166965119450,,,,,,,,,,SGN
freq,4,108,108,108,109,109,109,199,199,199,208
count,214,214,214,214,214,214,214,214,214,214,214
unique,96,98,87,95,76,94,68,7,5,6,1
top,166965119639,,,,,,,,,,SGN
freq,4,112,112,112,112,112,112,204,204,204,214
count,216,216,216,216,216,216,216,216,216,216,216
unique,89,102,90,101,72,89,73,8,6,8,1
top,166965119678,,,,,,,,,,SGN
freq,4,113,113,113,113,113,113,206,206,206,216
count,210,210,210,210,210,210,210,210,210,210,210
unique,92,91,77,84,46,75,52,5,6,6,1
top,166965119843,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,212,212,212,212,212,212,212,212,212,212,212
unique,90,94,86,92,54,80,57,5,8,6,1
top,166965119897,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,210,210,210,210,210,210,210,210,210,210,210
unique,91,92,91,92,56,80,66,5,6,5,1
top,166965119993,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,210,210,210,210,210,210,210,210,210,210,210
